,station_id,contract_name,station_name,station_address,has_payment_terminal,is_bonus_station,station_status,last_update,is_connected,allows_overflow,shape,overflowStands,position_latitude,position_longitude,totalStands_capacity,totalStands_availabilities.bikes,totalStands_availabilities.stands,totalStands_availabilities.mechanicalBikes,total_electrical_bikes,total_internal_battery_bikes,total_removable_battery_bikes,main_stand_capacity,main_stand_available_bikes,main_stand_available_stands,main_stand_mechanical_bikes,main_stand_electrical_bikes,main_stand_internal_battery_bikes,main_stand_removable_battery_bikes
11002,77,dublin,WOLFE TONE STREET,Wolfe Tone Street,False,False,OPEN,2024-12-30 17:24:10,True,False,,,53.348875,-6.267459,29,26,3,11,15,0,15,29,26,3,11,15,0,15
11003,73,dublin,FRANCIS STREET,Francis Street,False,False,OPEN,2024-12-30 17:25:05,True,False,,,53.342081,-6.275233,30,3,27,2,1,0,1,30,3,27,2,1,0,1
11004,4,dublin,GREEK STREET,Greek Street,False,False,OPEN,2024-12-30 17:24:43,True,False,,,53.346874,-6.272976,20,11,9,2,9,0,9,20,11,9,2,9,0,9
11005,49,dublin,GUILD STREET,Guild Street,False,False,OPEN,2024-12-30 17:18:12,True,False,,,53.347932,-6.240928,40,24,16,14,10,0,10,40,24,16,14,10,0,10
11006,19,dublin,HERBERT PLACE,Herbert Place,False,False,OPEN,2024-12-30 17:25:34,True,False,,,53.334432,-6.245575,30,4,26,2,2,0,2,30,4,26,2,2,0,2
11007,7,dublin,HIGH STREET,High Street,False,False,OPEN,2024-12-30 17:23:29,True,False,,,53.343565,-6.275071,29,7,22,3,4,0,4,29,7,22,3,4,0,4
11008,60,dublin,NORTH CIRCULAR ROAD,North Circular Road,False,False,OPEN,2024-12-30 17:18:55,True,False,,,53.359624,-6.260348,30,4,26,2,2,0,2,30,4,26,2,2,0,2
11009,102,dublin,WESTERN WAY,Western Way,False,False,OPEN,2024-12-30 17:23:52,True,False,,,53.354929,-6.269425,40,10,30,10,0,0,0,40,10,30,10,0,0,0
11010,38,dublin,TALBOT STREET,Talbot Street,False,False,OPEN,2024-12-30 17:16:37,True,False,,,53.350974,-6.25294,40,31,9,21,10,0,10,40,31,9,21,10,0,10
11011,53,dublin,NEWMAN HOUSE,Newman House,False,False,OPEN,2024-12-30 17:23:48,True,False,,,53.337132,-6.26059,40,14,26,13,1,0,1,40,14,26,13,1,0,1
11012,58,dublin,SIR PATRICK DUN'S,Sir Patrick's Dun,False,False,OPEN,2024-12-30 17:25:41,True,False,,,53.339218,-6.240642,40,5,35,2,3,0,3,40,5,35,2,3,0,3
11013,66,dublin,NEW CENTRAL BANK,New Central Bank,False,False,OPEN,2024-12-30 17:22:59,True,False,,,53.347122,-6.234749,40,9,31,6,3,0,3,40,9,31,6,3,0,3
11014,104,dublin,GRANGEGORMAN LOWER (CENTRAL),Grangegorman Lower (Central),False,False,OPEN,2024-12-30 17:18:48,True,False,,,53.355173,-6.278424,40,19,21,10,9,0,9,40,19,21,10,9,0,9
11015,101,dublin,KING STREET NORTH,King Street North,False,False,OPEN,2024-12-30 17:22:28,True,False,,,53.350291,-6.273507,30,0,30,0,0,0,0,30,0,30,0,0,0,0
11016,115,dublin,KILLARNEY STREET,Killarney Street,False,False,OPEN,2024-12-30 17:25:00,True,False,,,53.354845,-6.247579,30,9,21,0,9,0,9,30,9,21,0,9,0,9
11017,47,dublin,HERBERT STREET,Herbert Street,False,False,OPEN,2024-12-30 17:25:21,True,False,,,53.335742,-6.24551,40,1,39,1,0,0,0,40,1,39,1,0,0,0
11018,117,dublin,HANOVER QUAY EAST,Hanover Quay East,False,False,OPEN,2024-12-30 17:23:05,True,False,,,53.343653,-6.231755,40,3,37,3,0,0,0,40,3,37,3,0,0,0
11019,8,dublin,CUSTOM HOUSE QUAY,Custom House Quay,False,False,OPEN,2024-12-30 17:24:30,True,False,,,53.347884,-6.248048,30,5,25,0,5,0,5,30,5,25,0,5,0,5
11020,27,dublin,MOLESWORTH STREET,Molesworth Street,False,False,OPEN,2024-12-30 17:23:33,True,False,,,53.341288,-6.258117,20,14,6,3,11,0,11,20,14,6,3,11,0,11
11021,16,dublin,GEORGES QUAY,Georges Quay,False,False,OPEN,2024-12-30 17:21:44,True,False,,,53.347508,-6.252192,20,6,14,2,4,0,4,20,6,14,2,4,0,4
11022,96,dublin,KILMAINHAM LANE,Kilmainham Lane,False,False,OPEN,2024-12-30 17:25:38,True,False,,,53.341805,-6.305085,30,18,12,11,7,0,7,30,18,12,11,7,0,7
11023,82,dublin,MOUNT BROWN,Mount Brown,False,False,OPEN,2024-12-30 17:23:20,True,False,,,53.341645,-6.29719,22,7,15,3,4,0,4,22,7,15,3,4,0,4
11024,76,dublin,MARKET STREET SOUTH,Market Street South,False,False,OPEN,2024-12-30 17:24:10,True,False,,,53.342296,-6.287661,38,16,22,14,2,0,2,38,16,22,14,2,0,2
11025,71,dublin,KEVIN STREET,Kevin Street,False,False,OPEN,2024-12-30 17:25:37,True,False,,,53.337757,-6.267699,40,25,15,21,4,0,4,40,25,15,21,4,0,4
11026,79,dublin,ECCLES STREET EAST,Eccles Street East,False,False,OPEN,2024-12-30 17:18:00,True,False,,,53.358115,-6.265601,27,2,25,1,1,0,1,27,2,25,1,1,0,1
11027,69,dublin,GRAND CANAL DOCK,Grand Canal Dock,False,False,OPEN,2024-12-30 17:23:19,True,False,,,53.342638,-6.238695,40,36,4,24,12,0,12,40,36,4,24,12,0,12
11028,25,dublin,MERRION SQUARE EAST,Merrion Square East,False,False,OPEN,2024-12-30 17:17:12,True,False,,,53.339434,-6.246548,30,5,25,0,5,0,5,30,5,25,0,5,0,5
11029,51,dublin,YORK STREET WEST,York Street West,False,False,OPEN,2024-12-30 17:23:59,True,False,,,53.339334,-6.264699,40,0,0,0,0,0,0,40,0,0,0,0,0,0
11030,37,dublin,ST. STEPHEN'S GREEN SOUTH,St. Stephen's Green South,False,False,OPEN,2024-12-30 17:22:48,True,False,,,53.337494,-6.26199,30,26,4,12,14,0,14,30,26,4,12,14,0,14
11031,59,dublin,DENMARK STREET GREAT,Denmark Street Great,False,False,OPEN,2024-12-30 17:24:27,True,False,,,53.35561,-6.261397,20,2,18,2,0,0,0,20,2,18,2,0,0,0
11032,95,dublin,ROYAL HOSPITAL,Royal Hospital,False,False,OPEN,2024-12-30 17:23:39,True,False,,,53.343897,-6.29706,40,8,32,4,4,0,4,40,8,32,4,4,0,4
11033,94,dublin,HEUSTON STATION (CAR PARK),Heuston Station (Car Park),False,False,OPEN,2024-12-30 17:16:49,True,False,,,53.346985,-6.297804,40,9,31,9,0,0,0,40,9,31,9,0,0,0
11034,105,dublin,GRANGEGORMAN LOWER (NORTH),Grangegorman Lower (North),False,False,OPEN,2024-12-30 17:16:03,True,False,,,53.355954,-6.278378,36,13,23,7,6,0,6,36,13,23,7,6,0,6
11035,36,dublin,ST. STEPHEN'S GREEN EAST,St. Stephen's Green East,False,False,OPEN,2024-12-30 17:22:53,True,False,,,53.337824,-6.256035,40,20,20,17,3,0,3,40,20,20,17,3,0,3
11036,93,dublin,HEUSTON STATION (CENTRAL),Heuston Station (Central),False,False,OPEN,2024-12-30 17:16:02,True,False,,,53.346603,-6.296924,40,8,32,8,0,0,0,40,8,32,8,0,0,0
11037,22,dublin,TOWNSEND STREET,Townsend Street,False,False,OPEN,2024-12-30 17:25:38,True,False,,,53.345922,-6.254614,20,3,17,2,1,0,1,20,3,17,2,1,0,1
11038,50,dublin,GEORGES LANE,George's Lane,False,False,OPEN,2024-12-30 17:25:43,True,False,,,53.35023,-6.279696,40,2,38,1,1,0,1,40,2,38,1,1,0,1
11039,110,dublin,PHIBSBOROUGH ROAD,Phibsborough Road,False,False,OPEN,2024-12-30 17:25:28,True,False,,,53.356307,-6.273717,40,19,21,10,9,0,9,40,19,21,10,9,0,9
11040,12,dublin,ECCLES STREET,Eccles Street,False,False,OPEN,2024-12-30 17:23:46,True,False,,,53.359246,-6.269779,20,3,17,1,2,0,2,20,3,17,1,2,0,2
11041,34,dublin,PORTOBELLO HARBOUR,Portobello Harbour,False,False,OPEN,2024-12-30 17:18:45,True,False,,,53.330362,-6.265163,30,14,16,13,1,0,1,30,14,16,13,1,0,1
11042,78,dublin,MATER HOSPITAL,Mater Hospital,False,False,OPEN,2024-12-30 17:18:41,True,False,,,53.359967,-6.264828,40,9,31,7,2,0,2,40,9,31,7,2,0,2
11043,2,dublin,BLESSINGTON STREET,Blessington Street,False,False,OPEN,2024-12-30 17:22:51,True,False,,,53.356769,-6.26814,20,5,15,1,4,0,4,20,5,15,1,4,0,4
11044,75,dublin,JAMES STREET,James Street,False,False,OPEN,2024-12-30 17:17:06,True,False,,,53.343456,-6.287409,40,6,34,6,0,0,0,40,6,34,6,0,0,0
11045,111,dublin,MOUNTJOY SQUARE EAST,Mountjoy Square East,False,False,OPEN,2024-12-30 17:24:02,True,False,,,53.356717,-6.256359,40,4,36,1,3,0,3,40,4,36,1,3,0,3
11046,26,dublin,MERRION SQUARE WEST,Merrion Square West,False,False,OPEN,2024-12-30 17:23:50,True,False,,,53.339764,-6.251988,20,19,1,7,12,0,12,20,19,1,7,12,0,12
11047,65,dublin,CONVENTION CENTRE,Convention Centre,False,False,OPEN,2024-12-30 17:16:06,True,False,,,53.34744,-6.238523,40,2,38,0,2,0,2,40,2,38,0,2,0,2
11048,15,dublin,HARDWICKE STREET,Hardwicke Street,False,False,OPEN,2024-12-30 17:19:42,True,False,,,53.355473,-6.264423,16,2,14,1,1,0,1,16,2,14,1,1,0,1
11049,86,dublin,PARKGATE STREET,Parkgate Street,False,False,OPEN,2024-12-30 17:25:43,True,False,,,53.347972,-6.291804,38,13,25,3,10,0,10,38,13,25,3,10,0,10
11050,35,dublin,SMITHFIELD,Smithfield,False,False,OPEN,2024-12-30 17:16:44,True,False,,,53.347692,-6.278214,30,27,3,17,10,0,10,30,27,3,17,10,0,10
11051,10,dublin,DAME STREET,Dame Street,False,False,OPEN,2024-12-30 17:15:47,True,False,,,53.344007,-6.266802,16,15,1,10,5,0,5,16,15,1,10,5,0,5
11052,100,dublin,HEUSTON BRIDGE (SOUTH),Heuston Bridge (South),False,False,OPEN,2024-12-30 17:23:46,True,False,,,53.347106,-6.292041,25,24,1,10,14,0,14,25,24,1,10,14,0,14
11053,24,dublin,CATHAL BRUGHA STREET,Cathal Brugha Street,False,False,OPEN,2024-12-30 17:24:22,True,False,,,53.352149,-6.260533,20,16,4,10,6,0,6,20,16,4,10,6,0,6
11054,64,dublin,SANDWITH STREET,Sandwith Street,False,False,OPEN,2024-12-30 17:18:00,True,False,,,53.345203,-6.247163,40,17,23,14,3,0,3,40,17,23,14,3,0,3
11055,109,dublin,BUCKINGHAM STREET LOWER,Buckingham Street Lower,False,False,OPEN,2024-12-30 17:24:58,True,False,,,53.353331,-6.249319,29,7,22,5,2,0,2,29,7,22,5,2,0,2
11056,85,dublin,ROTHE ABBEY,Rothe Abbey,False,False,OPEN,2024-12-30 17:16:31,True,False,,,53.338776,-6.30395,35,14,21,2,12,0,12,35,14,21,2,12,0,12
11057,107,dublin,CHARLEVILLE ROAD,Charleville Road,False,False,OPEN,2024-12-30 17:15:49,True,False,,,53.359157,-6.281866,40,19,21,10,9,0,9,40,19,21,10,9,0,9
11058,33,dublin,PRINCES STREET / O'CONNELL STREET,Princes Street / O'Connell Street,False,False,OPEN,2024-12-30 17:25:17,True,False,,,53.349013,-6.260311,23,9,14,6,3,0,3,23,9,14,6,3,0,3
11059,44,dublin,UPPER SHERRARD STREET,Upper Sherrard Street,False,False,OPEN,2024-12-30 17:17:05,True,False,,,53.358437,-6.260641,30,15,15,11,4,0,4,30,15,15,11,4,0,4
11060,89,dublin,FITZWILLIAM SQUARE EAST,Fitzwilliam Square East,False,False,OPEN,2024-12-30 17:24:48,True,False,,,53.335211,-6.2509,40,18,22,10,8,0,8,40,18,22,10,8,0,8
11061,57,dublin,GRATTAN STREET,Grattan Street,False,False,OPEN,2024-12-30 17:21:50,True,False,,,53.339629,-6.243778,23,5,18,4,1,0,1,23,5,18,4,1,0,1
11062,80,dublin,ST JAMES HOSPITAL (LUAS),St James Hospital (Luas),False,False,OPEN,2024-12-30 17:18:22,True,False,,,53.341359,-6.292951,40,7,33,1,6,0,6,40,7,33,1,6,0,6
11063,41,dublin,HARCOURT TERRACE,Harcourt Terrace,False,False,OPEN,2024-12-30 17:23:10,True,False,,,53.332763,-6.257942,20,14,6,9,5,0,5,20,14,6,9,5,0,5
11064,3,dublin,BOLTON STREET,Bolton Street,False,False,OPEN,2024-12-30 17:25:04,True,False,,,53.351182,-6.269859,20,7,13,4,3,0,3,20,7,13,4,3,0,3
11065,40,dublin,JERVIS STREET,Jervis Street,False,False,OPEN,2024-12-30 17:17:13,True,False,,,53.3483,-6.266651,21,17,4,3,14,0,14,21,17,4,3,14,0,14
11066,29,dublin,ORMOND QUAY UPPER,Ormond Quay Upper,False,False,OPEN,2024-12-30 17:21:33,True,False,,,53.346057,-6.268001,29,28,1,13,15,0,15,29,28,1,13,15,0,15
11067,103,dublin,GRANGEGORMAN LOWER (SOUTH),Grangegorman Lower (South),False,False,OPEN,2024-12-30 17:23:51,True,False,,,53.354663,-6.278681,40,3,37,3,0,0,0,40,3,37,3,0,0,0
11068,28,dublin,MOUNTJOY SQUARE WEST,Mountjoy Square West,False,False,OPEN,2024-12-30 17:24:10,True,False,,,53.356299,-6.258586,30,10,20,6,4,0,4,30,10,20,6,4,0,4
11069,39,dublin,WILTON TERRACE,Wilton Terrace,False,False,OPEN,2024-12-30 17:25:27,True,False,,,53.332383,-6.252717,20,7,13,4,3,0,3,20,7,13,4,3,0,3
11070,83,dublin,EMMET ROAD,Emmet Road,False,False,OPEN,2024-12-30 17:25:27,True,False,,,53.340714,-6.308191,40,12,28,7,5,0,5,40,12,28,7,5,0,5
11071,92,dublin,HEUSTON BRIDGE (NORTH),Heuston Bridge (North),False,False,OPEN,2024-12-30 17:23:00,True,False,,,53.347802,-6.292432,40,24,16,15,9,0,9,40,24,16,15,9,0,9
11072,21,dublin,LEINSTER STREET SOUTH,Leinster Street South,False,False,OPEN,2024-12-30 17:24:34,True,False,,,53.34218,-6.254485,30,5,25,4,1,0,1,30,5,25,4,1,0,1
11073,88,dublin,BLACKHALL PLACE,Blackhall Place,False,False,OPEN,2024-12-30 17:15:53,True,False,,,53.3488,-6.281637,30,3,27,3,0,0,0,30,3,27,3,0,0,0
11074,42,dublin,SMITHFIELD NORTH,Smithfield North,False,False,OPEN,2024-12-30 17:52:40,True,False,,,53.349562,-6.278198,30,7,23,3,4,0,4,30,7,23,3,4,0,4
11075,30,dublin,PARNELL SQUARE NORTH,Parnell Square North,False,False,OPEN,2024-12-30 17:50:21,True,False,,,53.3537415547453,-6.26530144781526,20,3,17,3,0,0,0,20,3,17,3,0,0,0
11076,54,dublin,CLONMEL STREET,Clonmel Street,False,False,OPEN,2024-12-30 17:47:17,True,False,,,53.336021,-6.26298,33,16,17,8,8,0,8,33,16,17,8,8,0,8
11077,108,dublin,AVONDALE ROAD,Avondale Road,False,False,OPEN,2024-12-30 17:55:05,True,False,,,53.359405,-6.276142,35,20,15,15,5,0,5,35,20,15,15,5,0,5
11078,20,dublin,JAMES STREET EAST,James Street East,False,False,OPEN,2024-12-30 17:46:24,True,False,,,53.336597,-6.248109,30,1,29,1,0,0,0,30,1,29,1,0,0,0
11079,56,dublin,MOUNT STREET LOWER,Mount Street Lower,False,False,OPEN,2024-12-30 17:53:31,True,False,,,53.33796,-6.24153,40,21,19,14,7,0,7,40,21,19,14,7,0,7
11080,6,dublin,CHRISTCHURCH PLACE,Christchurch Place,False,False,OPEN,2024-12-30 17:53:28,True,False,,,53.343368,-6.27012,20,16,4,9,7,0,7,20,16,4,9,7,0,7
11081,18,dublin,GRANTHAM STREET,Grantham Street,False,False,OPEN,2024-12-30 17:55:43,True,False,,,53.334123,-6.265436,30,2,28,1,1,0,1,30,2,28,1,1,0,1
11082,32,dublin,PEARSE STREET,Pearse Street,False,False,OPEN,2024-12-30 17:53:15,True,False,,,53.344304,-6.250427,30,16,14,9,7,0,7,30,16,14,9,7,0,7
11083,52,dublin,YORK STREET EAST,York Street East,False,False,OPEN,2024-12-30 17:54:45,True,False,,,53.338755,-6.262003,32,18,14,11,7,0,7,32,18,14,11,7,0,7
11084,48,dublin,EXCISE WALK,Excise Walk,False,False,OPEN,2024-12-30 17:55:02,True,False,,,53.347777,-6.244239,40,7,33,7,0,0,0,40,7,33,7,0,0,0
11085,13,dublin,FITZWILLIAM SQUARE WEST,Fitzwilliam Square West,False,False,OPEN,2024-12-30 17:47:21,True,False,,,53.336074,-6.252825,30,24,6,10,14,0,14,30,24,6,10,14,0,14
11086,43,dublin,PORTOBELLO ROAD,Portobello Road,False,False,OPEN,2024-12-30 17:54:01,True,False,,,53.330091,-6.268044,30,19,11,13,6,0,6,30,19,11,13,6,0,6
11087,31,dublin,PARNELL STREET,Parnell Street,False,False,OPEN,2024-12-30 17:48:14,True,False,,,53.350929,-6.265125,20,12,8,6,6,0,6,20,12,8,6,6,0,6
11088,98,dublin,FREDERICK STREET SOUTH,Frederick Street South,False,False,OPEN,2024-12-30 17:53:56,True,False,,,53.341515,-6.256853,40,20,20,14,6,0,6,40,20,20,14,6,0,6
11089,14,dublin,FOWNES STREET UPPER,Fownes Street Upper,False,False,OPEN,2024-12-30 17:52:05,True,False,,,53.344603,-6.263371,30,9,21,5,4,0,4,30,9,21,5,4,0,4
11090,1,dublin,CLARENDON ROW,Clarendon Row,False,False,OPEN,2024-12-30 17:53:19,True,False,,,53.340927,-6.262501,31,22,9,15,7,0,7,31,22,9,15,7,0,7
11091,23,dublin,CUSTOM HOUSE,Custom House,False,False,OPEN,2024-12-30 17:51:56,True,False,,,53.348279,-6.254662,30,9,21,7,2,0,2,30,9,21,7,2,0,2
11092,106,dublin,RATHDOWN ROAD,Rathdown Road,False,False,OPEN,2024-12-30 17:54:02,True,False,,,53.35893,-6.280337,40,10,30,8,2,0,2,40,10,30,8,2,0,2
11093,112,dublin,NORTH CIRCULAR ROAD (O'CONNELL'S),North Circular Road (O'Connell's),False,False,OPEN,2024-12-30 17:54:46,True,False,,,53.357841,-6.251557,30,16,14,11,5,0,5,30,16,14,11,5,0,5
11094,68,dublin,HANOVER QUAY,Hanover Quay,False,False,OPEN,2024-12-30 17:54:15,True,False,,,53.344115,-6.237153,40,28,12,18,10,0,10,40,28,12,18,10,0,10
11095,74,dublin,OLIVER BOND STREET,Oliver Bond Street,False,False,OPEN,2024-12-30 17:47:53,True,False,,,53.343893,-6.280531,30,15,15,7,8,0,8,30,15,15,7,8,0,8
11096,87,dublin,COLLINS BARRACKS MUSEUM,Collins Barracks Museum,False,False,OPEN,2024-12-30 17:49:55,True,False,,,53.347477,-6.28525,38,20,18,11,9,0,9,38,20,18,11,9,0,9
11097,84,dublin,BROOKFIELD ROAD,Brookfield Road,False,False,OPEN,2024-12-30 17:54:56,True,False,,,53.339005,-6.300217,30,10,20,4,6,0,6,30,10,20,4,6,0,6
11098,90,dublin,BENSON STREET,Benson Street,False,False,OPEN,2024-12-30 17:46:01,True,False,,,53.344153,-6.233451,40,7,33,7,0,0,0,40,7,33,7,0,0,0
11099,11,dublin,EARLSFORT TERRACE,Earlsfort Terrace,False,False,OPEN,2024-12-30 17:55:43,True,False,,,53.334295,-6.258503,30,20,10,15,5,0,5,30,20,10,15,5,0,5
11100,17,dublin,GOLDEN LANE,Golden Lane,False,False,OPEN,2024-12-30 17:50:06,True,False,,,53.340803,-6.267732,20,5,15,3,2,0,2,20,5,15,3,2,0,2
11101,45,dublin,DEVERELL PLACE,Deverell Place,False,False,OPEN,2024-12-30 17:46:58,True,False,,,53.351464,-6.255265,30,5,25,4,1,0,1,30,5,25,4,1,0,1
11102,114,dublin,WILTON TERRACE (PARK),Wilton Terrace (Park),False,False,OPEN,2024-12-30 17:46:58,True,False,,,53.333653,-6.248345,40,0,40,0,0,0,0,40,0,40,0,0,0,0
11103,72,dublin,JOHN STREET WEST,John Street West,False,False,OPEN,2024-12-30 17:47:11,True,False,,,53.343105,-6.277167,31,3,28,0,3,0,3,31,3,28,0,3,0,3
11104,63,dublin,FENIAN STREET,Fenian Street,False,False,OPEN,2024-12-30 17:55:43,True,False,,,53.341428,-6.24672,35,15,20,7,8,0,8,35,15,20,7,8,0,8
11105,113,dublin,MERRION SQUARE SOUTH,Merrion Square South,False,False,OPEN,2024-12-30 17:54:39,True,False,,,53.338614,-6.248606,40,7,22,6,1,0,1,40,7,22,6,1,0,1
11106,91,dublin,SOUTH DOCK ROAD,South Dock Road,False,False,OPEN,2024-12-30 17:54:34,True,False,,,53.341833,-6.231291,30,6,24,3,3,0,3,30,6,24,3,3,0,3
11107,99,dublin,CITY QUAY,City Quay,False,False,OPEN,2024-12-30 17:53:50,True,False,,,53.346637,-6.246154,30,17,13,6,11,0,11,30,17,13,6,11,0,11
11108,9,dublin,EXCHEQUER STREET,Exchequer Street,False,False,OPEN,2024-12-30 17:53:05,True,False,,,53.343034,-6.263578,24,16,8,12,4,0,4,24,16,8,12,4,0,4
11109,67,dublin,THE POINT,The Point,False,False,OPEN,2024-12-30 17:52:57,True,False,,,53.346867,-6.230852,40,15,25,11,4,0,4,40,15,25,11,4,0,4
11110,116,dublin,BROADSTONE,Broadstone,False,False,OPEN,2024-12-30 17:51:53,True,False,,,53.3547,-6.272314,30,16,14,7,9,0,9,30,16,14,7,9,0,9
11111,55,dublin,HATCH STREET,Hatch Street,False,False,OPEN,2024-12-30 17:45:55,True,False,,,53.33403,-6.260714,36,7,29,5,2,0,2,36,7,29,5,2,0,2
11112,62,dublin,LIME STREET,Lime Street,False,False,OPEN,2024-12-30 17:54:03,True,False,,,53.346026,-6.243576,40,14,26,5,9,0,9,40,14,26,5,9,0,9
11113,5,dublin,CHARLEMONT PLACE,Charlemont Street,False,False,OPEN,2024-12-30 17:52:00,True,False,,,53.330662,-6.260177,40,22,18,21,1,0,1,40,22,18,21,1,0,1
11114,97,dublin,KILMAINHAM GAOL,Kilmainham Gaol,False,False,OPEN,2024-12-30 17:54:18,True,False,,,53.342113,-6.310015,40,11,29,4,7,0,7,40,11,29,4,7,0,7
11115,61,dublin,HARDWICKE PLACE,Hardwicke Place,False,False,OPEN,2024-12-30 17:52:02,True,False,,,53.357043,-6.263232,25,2,23,2,0,0,0,25,2,23,2,0,0,0
11116,77,dublin,WOLFE TONE STREET,Wolfe Tone Street,False,False,OPEN,2024-12-30 17:54:27,True,False,,,53.348875,-6.267459,29,25,4,9,16,0,16,29,25,4,9,16,0,16
11117,73,dublin,FRANCIS STREET,Francis Street,False,False,OPEN,2024-12-30 17:55:16,True,False,,,53.342081,-6.275233,30,5,25,4,1,0,1,30,5,25,4,1,0,1
11118,4,dublin,GREEK STREET,Greek Street,False,False,OPEN,2024-12-30 17:54:57,True,False,,,53.346874,-6.272976,20,11,9,3,8,0,8,20,11,9,3,8,0,8
11119,49,dublin,GUILD STREET,Guild Street,False,False,OPEN,2024-12-30 17:51:24,True,False,,,53.347932,-6.240928,40,25,15,14,11,0,11,40,25,15,14,11,0,11
11120,19,dublin,HERBERT PLACE,Herbert Place,False,False,OPEN,2024-12-30 17:45:48,True,False,,,53.334432,-6.245575,30,1,29,1,0,0,0,30,1,29,1,0,0,0
11121,7,dublin,HIGH STREET,High Street,False,False,OPEN,2024-12-30 17:53:45,True,False,,,53.343565,-6.275071,29,5,24,2,3,0,3,29,5,24,2,3,0,3
11122,60,dublin,NORTH CIRCULAR ROAD,North Circular Road,False,False,OPEN,2024-12-30 17:49:46,True,False,,,53.359624,-6.260348,30,4,26,3,1,0,1,30,4,26,3,1,0,1
11123,102,dublin,WESTERN WAY,Western Way,False,False,OPEN,2024-12-30 17:54:04,True,False,,,53.354929,-6.269425,40,10,30,10,0,0,0,40,10,30,10,0,0,0
11124,38,dublin,TALBOT STREET,Talbot Street,False,False,OPEN,2024-12-30 17:55:38,True,False,,,53.350974,-6.25294,40,35,5,23,12,0,12,40,35,5,23,12,0,12
11125,53,dublin,NEWMAN HOUSE,Newman House,False,False,OPEN,2024-12-30 17:53:59,True,False,,,53.337132,-6.26059,40,14,26,13,1,0,1,40,14,26,13,1,0,1
11126,58,dublin,SIR PATRICK DUN'S,Sir Patrick's Dun,False,False,OPEN,2024-12-30 17:54:54,True,False,,,53.339218,-6.240642,40,9,31,6,3,0,3,40,9,31,6,3,0,3
11127,66,dublin,NEW CENTRAL BANK,New Central Bank,False,False,OPEN,2024-12-30 17:53:15,True,False,,,53.347122,-6.234749,40,9,31,7,2,0,2,40,9,31,7,2,0,2
11128,104,dublin,GRANGEGORMAN LOWER (CENTRAL),Grangegorman Lower (Central),False,False,OPEN,2024-12-30 17:49:00,True,False,,,53.355173,-6.278424,40,19,21,10,9,0,9,40,19,21,10,9,0,9
11129,101,dublin,KING STREET NORTH,King Street North,False,False,OPEN,2024-12-30 17:52:40,True,False,,,53.350291,-6.273507,30,0,30,0,0,0,0,30,0,30,0,0,0,0
11130,115,dublin,KILLARNEY STREET,Killarney Street,False,False,OPEN,2024-12-30 17:51:08,True,False,,,53.354845,-6.247579,30,11,19,1,10,0,10,30,11,19,1,10,0,10
11131,47,dublin,HERBERT STREET,Herbert Street,False,False,OPEN,2024-12-30 17:55:40,True,False,,,53.335742,-6.24551,40,1,39,1,0,0,0,40,1,39,1,0,0,0
11132,117,dublin,HANOVER QUAY EAST,Hanover Quay East,False,False,OPEN,2024-12-30 17:53:19,True,False,,,53.343653,-6.231755,40,3,37,2,1,0,1,40,3,37,2,1,0,1
11133,8,dublin,CUSTOM HOUSE QUAY,Custom House Quay,False,False,OPEN,2024-12-30 17:54:46,True,False,,,53.347884,-6.248048,30,3,27,0,3,0,3,30,3,27,0,3,0,3
11134,27,dublin,MOLESWORTH STREET,Molesworth Street,False,False,OPEN,2024-12-30 17:55:30,True,False,,,53.341288,-6.258117,20,12,8,1,11,0,11,20,12,8,1,11,0,11
11135,16,dublin,GEORGES QUAY,Georges Quay,False,False,OPEN,2024-12-30 17:51:58,True,False,,,53.347508,-6.252192,20,6,14,3,3,0,3,20,6,14,3,3,0,3
11136,96,dublin,KILMAINHAM LANE,Kilmainham Lane,False,False,OPEN,2024-12-30 17:45:46,True,False,,,53.341805,-6.305085,30,18,12,11,7,0,7,30,18,12,11,7,0,7
11137,82,dublin,MOUNT BROWN,Mount Brown,False,False,OPEN,2024-12-30 17:53:32,True,False,,,53.341645,-6.29719,22,7,15,3,4,0,4,22,7,15,3,4,0,4
11138,76,dublin,MARKET STREET SOUTH,Market Street South,False,False,OPEN,2024-12-30 17:54:33,True,False,,,53.342296,-6.287661,38,16,22,14,2,0,2,38,16,22,14,2,0,2
11139,71,dublin,KEVIN STREET,Kevin Street,False,False,OPEN,2024-12-30 17:50:48,True,False,,,53.337757,-6.267699,40,24,16,19,5,0,5,40,24,16,19,5,0,5
11140,79,dublin,ECCLES STREET EAST,Eccles Street East,False,False,OPEN,2024-12-30 17:48:12,True,False,,,53.358115,-6.265601,27,2,25,1,1,0,1,27,2,25,1,1,0,1
11141,69,dublin,GRAND CANAL DOCK,Grand Canal Dock,False,False,OPEN,2024-12-30 17:49:42,True,False,,,53.342638,-6.238695,40,36,4,23,13,0,13,40,36,4,23,13,0,13
11142,25,dublin,MERRION SQUARE EAST,Merrion Square East,False,False,OPEN,2024-12-30 17:47:30,True,False,,,53.339434,-6.246548,30,6,24,0,6,0,6,30,6,24,0,6,0,6
11143,51,dublin,YORK STREET WEST,York Street West,False,False,OPEN,2024-12-30 17:54:16,True,False,,,53.339334,-6.264699,40,0,0,0,0,0,0,40,0,0,0,0,0,0
